NomMunicipio,count,total_reclamacoes,media_reclamacoes,percentual
PANELAS,283,349,1.2332155477031803,0.005895973362700697
Piranga,283,306,1.0812720848056536,0.005895973362700697
Açucena,283,303,1.0706713780918728,0.005895973362700697
Tambaú,283,291,1.028268551236749,0.005895973362700697
Brazópolis,283,299,1.0565371024734982,0.005895973362700697
Serra Preta,283,317,1.1201413427561837,0.005895973362700697
Arandu,282,293,1.0390070921985815,0.005875139534563946
SINOP,282,307,1.0886524822695036,0.005875139534563946
Jucurutu,282,304,1.0780141843971631,0.005875139534563946
CUMARU,282,384,1.3617021276595744,0.005875139534563946
PRESIDENTE DUTRA,282,302,1.070921985815603,0.005875139534563946
Souto Soares,282,306,1.0851063829787233,0.005875139534563946
Araçu,282,317,1.124113475177305,0.005875139534563946
Camutanga,282,320,1.1347517730496455,0.005875139534563946
Presidente Olegário,282,299,1.0602836879432624,0.005875139534563946
ITATIAIA,282,316,1.1205673758865249,0.005875139534563946
COLOMBO,281,321,1.1423487544483986,0.005854305706427194
Nobres,281,323,1.1494661921708185,0.005854305706427194
General Sampaio,281,309,1.099644128113879,0.005854305706427194
Nova Prata,281,298,1.0604982206405693,0.005854305706427194
Capitólio,281,290,1.0320284697508897,0.005854305706427194
Edealina,281,317,1.1281138790035588,0.005854305706427194
LIVRAMENTO DE NOSSA SENHORA,281,298,1.0604982206405693,0.005854305706427194
Porto Franco,281,296,1.0533807829181494,0.005854305706427194
Palestina de Goiás,280,294,1.05,0.005833471878290443
São Gonçalo do Pará,280,301,1.075,0.005833471878290443
Iguaí,280,292,1.042857142857143,0.005833471878290443
Santa Cruz de Goiás,280,315,1.125,0.005833471878290443
Barra do Mendes,279,308,1.103942652329749,0.005812638050153691
Acrelândia,279,328,1.1756272401433692,0.005812638050153691
Aurilândia,279,323,1.157706093189964,0.005812638050153691
Caraá,279,326,1.168458781362007,0.005812638050153691
Dom Pedro,279,307,1.1003584229390682,0.005812638050153691
Itanhém,278,292,1.0503597122302157,0.00579180422201694
São João Batista,278,316,1.1366906474820144,0.00579180422201694
TORRES,278,335,1.2050359712230216,0.00579180422201694
VARGINHA,278,299,1.0755395683453237,0.00579180422201694
SÃO JOÃO DA BARRA,278,318,1.143884892086331,0.00579180422201694
Itiruçu,278,301,1.0827338129496402,0.00579180422201694
JARAGUÁ DO SUL,278,291,1.0467625899280575,0.00579180422201694
Jacaraci,278,312,1.1223021582733812,0.00579180422201694
Paraguaçu,278,287,1.0323741007194245,0.00579180422201694
Mandaguaçu,277,301,1.0866425992779782,0.005770970393880188
Barcelos,277,296,1.068592057761733,0.005770970393880188
SALTO,277,298,1.075812274368231,0.005770970393880188
SÃO FRANCISCO DO CONDE,277,317,1.144404332129964,0.005770970393880188
Arez,277,306,1.1046931407942238,0.005770970393880188
Bicas,277,309,1.1155234657039712,0.005770970393880188
TAQUARITINGA DO NORTE,276,377,1.3659420289855073,0.005750136565743436
URUGUAIANA,276,298,1.0797101449275361,0.005750136565743436
Tijucas,276,302,1.0942028985507246,0.005750136565743436
Passo de Camaragibe,276,325,1.1775362318840579,0.005750136565743436
CHÃ GRANDE,276,371,1.3442028985507246,0.005750136565743436
Anguera,276,313,1.1340579710144927,0.005750136565743436
Hidrolina,276,315,1.141304347826087,0.005750136565743436
CAPANEMA,276,284,1.0289855072463767,0.005750136565743436
Aloândia,276,324,1.173913043478261,0.005750136565743436
TEODORO SAMPAIO,276,284,1.0289855072463767,0.005750136565743436
Montanhas,275,317,1.1527272727272728,0.005729302737606685
Nova Xavantina,275,302,1.0981818181818181,0.005729302737606685
Loanda,275,301,1.0945454545454545,0.005729302737606685
SÃO JOÃO DA BOA VISTA,275,291,1.0581818181818181,0.005729302737606685
Mariana Pimentel,275,331,1.2036363636363636,0.005729302737606685
CABROBÓ,275,354,1.2872727272727273,0.005729302737606685
Pradópolis,275,292,1.0618181818181818,0.005729302737606685
JUREMA,274,352,1.2846715328467153,0.005708468909469933
Brejo Grande do Araguaia,274,293,1.0693430656934306,0.005708468909469933
São Romão,274,292,1.0656934306569343,0.005708468909469933
Caldazinha,274,294,1.072992700729927,0.005708468909469933
Júlio de Castilhos,274,297,1.083941605839416,0.005708468909469933
Vazante,274,287,1.0474452554744527,0.005708468909469933
ESPLANADA,273,310,1.1355311355311355,0.005687635081333181
Novo Lino,273,319,1.1684981684981686,0.005687635081333181
Castelândia,273,321,1.1758241758241759,0.005687635081333181
Ubatã,273,282,1.032967032967033,0.005687635081333181
Duas Barras,273,291,1.065934065934066,0.005687635081333181
Itacuruba,273,289,1.0586080586080586,0.005687635081333181
Terra Santa,272,289,1.0625,0.005666801253196431
Peritoró,272,305,1.1213235294117647,0.005666801253196431
Espera Feliz,272,303,1.1139705882352942,0.005666801253196431
Santo Antônio do Amparo,272,291,1.0698529411764706,0.005666801253196431
Quatro Barras,272,330,1.213235294117647,0.005666801253196431
Angicos,272,282,1.036764705882353,0.005666801253196431
Sinimbu,271,300,1.1070110701107012,0.005645967425059678
Lagoa Dourada,271,284,1.047970479704797,0.005645967425059678
Araruna,271,288,1.062730627306273,0.005645967425059678
Varre-Sai,270,289,1.0703703703703704,0.005625133596922927
Antônio Dias,270,304,1.125925925925926,0.005625133596922927
BOITUVA,270,299,1.1074074074074074,0.005625133596922927
Senador Rui Palmeira,270,361,1.337037037037037,0.005625133596922927
JARAGUÁ,270,343,1.2703703703703704,0.005625133596922927
Pedra Preta,270,293,1.0851851851851853,0.005625133596922927
Sumidouro,270,290,1.0740740740740742,0.005625133596922927
Tibau do Sul,269,281,1.0446096654275092,0.005604299768786175
Águas da Prata,269,301,1.1189591078066914,0.005604299768786175
Conchas,269,278,1.033457249070632,0.005604299768786175
Messias,269,328,1.2193308550185873,0.005604299768786175
Gouveia,269,285,1.0594795539033457,0.005604299768786175
LAGOA DO CARRO,269,320,1.1895910780669146,0.005604299768786175
Carneiros,269,331,1.2304832713754648,0.005604299768786175
SÃO LOURENÇO DO SUL,269,350,1.3011152416356877,0.005604299768786175
Turvânia,269,294,1.0929368029739777,0.005604299768786175
Morada Nova de Minas,269,280,1.0408921933085502,0.005604299768786175
Glorinha,268,309,1.1529850746268657,0.005583465940649424
Beruri,268,286,1.0671641791044777,0.005583465940649424
CIDREIRA,268,310,1.1567164179104477,0.005583465940649424
Abre Campo,268,287,1.0708955223880596,0.005583465940649424
Luís Gomes,268,311,1.1604477611940298,0.005583465940649424
Turmalina,267,276,1.0337078651685394,0.005562632112512672
Conceição do Rio Verde,267,289,1.0823970037453183,0.005562632112512672
PORANGATU,267,309,1.1573033707865168,0.005562632112512672
Igrapiúna,267,308,1.1535580524344569,0.005562632112512672
Mutunópolis,267,318,1.1910112359550562,0.005562632112512672
Condeúba,267,300,1.1235955056179776,0.005562632112512672
Itatiaiuçu,267,277,1.0374531835205993,0.005562632112512672
Campanha,267,277,1.0374531835205993,0.005562632112512672
Alto Alegre do Maranhão,267,282,1.0561797752808988,0.005562632112512672
Alfredo Marcondes,266,316,1.1879699248120301,0.005541798284375921
Tutóia,266,276,1.037593984962406,0.005541798284375921
Baliza,266,310,1.1654135338345866,0.005541798284375921
VICÊNCIA,266,318,1.1954887218045114,0.005541798284375921
Auriflama,266,283,1.0639097744360901,0.005541798284375921
Ibateguara,265,296,1.1169811320754717,0.005520964456239169
Brejo,265,295,1.1132075471698113,0.005520964456239169
São Miguel do Iguaçu,265,287,1.0830188679245283,0.005520964456239169
Tupaciguara,265,272,1.0264150943396226,0.005520964456239169
Cândido Mota,265,300,1.1320754716981132,0.005520964456239169
Alto do Rodrigues,265,276,1.0415094339622641,0.005520964456239169
ITABERABA,264,295,1.1174242424242424,0.005500130628102417
Uruçuí,264,276,1.0454545454545454,0.005500130628102417
Dom Feliciano,264,292,1.106060606060606,0.005500130628102417
SANTA HELENA DE GOIÁS,264,323,1.2234848484848484,0.005500130628102417
PONTALINA,264,300,1.1363636363636365,0.005500130628102417
Iporanga,263,272,1.0342205323193916,0.0054792967999656664
São Vicente do Sul,263,292,1.1102661596958174,0.0054792967999656664
BOA VIAGEM,263,303,1.1520912547528517,0.0054792967999656664
Feijó,262,298,1.1374045801526718,0.005458462971828914
Mandirituba,262,282,1.0763358778625953,0.005458462971828914
Divinolândia,262,269,1.0267175572519085,0.005458462971828914
Santana do Mundaú,262,299,1.1412213740458015,0.005458462971828914
Natividade da Serra,262,267,1.0190839694656488,0.005458462971828914
IRARÁ,262,306,1.16793893129771,0.005458462971828914
Pires Ferreira,262,323,1.2328244274809161,0.005458462971828914
EXTREMOZ,262,274,1.0458015267175573,0.005458462971828914
Flórida Paulista,262,293,1.118320610687023,0.005458462971828914
BREJO SANTO,261,323,1.2375478927203065,0.005437629143692163
Águas de São Pedro,261,272,1.0421455938697317,0.005437629143692163
Teresina de Goiás,261,291,1.1149425287356323,0.005437629143692163
BARRA DO PIRAÍ,261,298,1.1417624521072798,0.005437629143692163
AMONTADA,261,303,1.160919540229885,0.005437629143692163
Plácido de Castro,261,286,1.0957854406130267,0.005437629143692163
CURVELO,261,279,1.0689655172413792,0.005437629143692163
Selvíria,261,292,1.1187739463601531,0.005437629143692163
Comodoro,260,290,1.1153846153846154,0.005416795315555411
SANTA CRUZ DO SUL,260,285,1.0961538461538463,0.005416795315555411
BARAÚNA,260,268,1.0307692307692307,0.005416795315555411
Lagoa Nova,260,275,1.0576923076923077,0.005416795315555411
Poxoréu,260,288,1.1076923076923078,0.005416795315555411
Ubaíra,260,275,1.0576923076923077,0.005416795315555411
Santa Gertrudes,260,278,1.0692307692307692,0.005416795315555411
Laje do Muriaé,260,276,1.0615384615384615,0.005416795315555411
SEROPÉDICA,260,282,1.0846153846153845,0.005416795315555411
Delfinópolis,259,264,1.0193050193050193,0.00539596148741866
Alexandria,259,295,1.138996138996139,0.00539596148741866
VIÇOSA DO CEARÁ,259,308,1.1891891891891893,0.00539596148741866
Pedreiras,259,273,1.054054054054054,0.00539596148741866
Nova Resende,259,268,1.0347490347490347,0.00539596148741866
Ibirapuã,258,277,1.073643410852713,0.005375127659281908
São Miguel do Guaporé,258,315,1.2209302325581395,0.005375127659281908
Boqueirão,258,271,1.050387596899225,0.005375127659281908
PATROCÍNIO,258,289,1.12015503875969,0.005375127659281908
Cumari,258,296,1.1472868217054264,0.005375127659281908
CAIEIRAS,257,266,1.0350194552529184,0.005354293831145157
PARAIPABA,257,275,1.0700389105058365,0.005354293831145157
São Luiz do Paraitinga,257,269,1.046692607003891,0.005354293831145157
Novo Planalto,257,272,1.0583657587548638,0.005354293831145157
JANAÚBA,257,268,1.0428015564202335,0.005354293831145157
Paraibuna,257,264,1.027237354085603,0.005354293831145157
Senador José Porfírio,257,274,1.066147859922179,0.005354293831145157
Sapé,257,276,1.0739299610894941,0.005354293831145157
Jardim de Piranhas,257,282,1.0972762645914398,0.005354293831145157
Arenópolis,256,277,1.08203125,0.005333460003008404
Rurópolis,256,263,1.02734375,0.005333460003008404
Itaporã,256,386,1.5078125,0.005333460003008404
Belterra,256,271,1.05859375,0.005333460003008404
BURITIS,256,280,1.09375,0.005333460003008404
PARAGOMINAS,256,277,1.08203125,0.005333460003008404
CANGUÇU,256,346,1.3515625,0.005333460003008404
Boa Esperança do Sul,256,272,1.0625,0.005333460003008404
Areado,255,263,1.031372549019608,0.005312626174871654
Diamantino,255,279,1.0941176470588236,0.005312626174871654
Alvinópolis,255,280,1.0980392156862746,0.005312626174871654
FLORES,255,315,1.2352941176470589,0.005312626174871654
AMARAJI,255,297,1.1647058823529413,0.005312626174871654
BOTUCATU,255,292,1.1450980392156862,0.005312626174871654
MISSÃO VELHA,255,315,1.2352941176470589,0.005312626174871654
ITABIRA,254,272,1.0708661417322836,0.005291792346734902
Cardoso,254,273,1.0748031496062993,0.005291792346734902
Visconde do Rio Branco,254,270,1.062992125984252,0.005291792346734902
São Miguel do Passa Quatro,254,285,1.1220472440944882,0.005291792346734902
Palmeirina,254,281,1.1062992125984252,0.005291792346734902
DOM PEDRITO,254,335,1.3188976377952757,0.005291792346734902
Itaperuçu,254,285,1.1220472440944882,0.005291792346734902
Davinópolis,254,278,1.094488188976378,0.005291792346734902
Antônio Prado,254,279,1.0984251968503937,0.005291792346734902
Parnarama,253,271,1.0711462450592886,0.00527095851859815
Tangará,253,272,1.075098814229249,0.00527095851859815
Igaporã,253,272,1.075098814229249,0.00527095851859815
VÁRZEA ALEGRE,253,283,1.1185770750988142,0.00527095851859815
Augusto Corrêa,253,274,1.08300395256917,0.00527095851859815
ITAÍBA,253,309,1.2213438735177866,0.00527095851859815
VOTUPORANGA,253,268,1.0592885375494072,0.00527095851859815
Caetanópolis,253,271,1.0711462450592886,0.00527095851859815
Tuparetama,253,293,1.158102766798419,0.00527095851859815
XANGRI-LÁ,252,294,1.1666666666666667,0.005250124690461398
Cerro Grande do Sul,252,278,1.1031746031746033,0.005250124690461398
Alambari,252,271,1.0753968253968254,0.005250124690461398
JOÃO ALFREDO,252,336,1.3333333333333333,0.005250124690461398
Santa Teresa,252,281,1.1150793650793651,0.005250124690461398
Placas,252,269,1.0674603174603174,0.005250124690461398
Olivença,252,321,1.2738095238095237,0.005250124690461398
Santo Antônio da Alegria,252,316,1.253968253968254,0.005250124690461398
SANTA QUITÉRIA,252,287,1.1388888888888888,0.005250124690461398
Quatis,252,255,1.0119047619047619,0.005250124690461398
Nioaque,251,328,1.3067729083665338,0.005229290862324647
AMARGOSA,251,312,1.2430278884462151,0.005229290862324647
Tibau,251,266,1.0597609561752988,0.005229290862324647
Brazabrantes,251,311,1.2390438247011952,0.005229290862324647
Ibirubá,251,289,1.151394422310757,0.005229290862324647
Solidão,250,294,1.176,0.005208457034187895
Pacujá,250,280,1.12,0.005208457034187895
Chapada Gaúcha,250,326,1.304,0.005208457034187895
ALENQUER,250,310,1.24,0.005208457034187895
NOVA VIÇOSA,250,294,1.176,0.005208457034187895
Perdizes,250,257,1.028,0.005208457034187895
SÃO JOSÉ DE RIBAMAR,250,266,1.064,0.005208457034187895
Altair,250,267,1.068,0.005208457034187895
Cachoeira de Minas,250,262,1.048,0.005208457034187895
Serra Azul,249,259,1.0401606425702812,0.005187623206051144
MOGI GUAÇU,249,268,1.0763052208835342,0.005187623206051144
Ipaba,249,258,1.036144578313253,0.005187623206051144
Boa Vista do Ramos,249,269,1.0803212851405624,0.005187623206051144
Álvaro de Carvalho,249,262,1.0522088353413654,0.005187623206051144
CEARÁ-MIRIM,249,280,1.1244979919678715,0.005187623206051144
Bom Jesus do Amparo,248,258,1.0403225806451613,0.005166789377914392
Matrinchã,248,279,1.125,0.005166789377914392
Borborema,248,258,1.0403225806451613,0.005166789377914392
Potiretama,248,296,1.1935483870967742,0.005166789377914392
ITAPAJÉ,248,267,1.0766129032258065,0.005166789377914392
Sítio do Mato,248,271,1.092741935483871,0.005166789377914392
COCALZINHO DE GOIÁS,248,281,1.1330645161290323,0.005166789377914392
Adelândia,248,267,1.0766129032258065,0.005166789377914392
TAPEROÁ,248,280,1.1290322580645162,0.005166789377914392
Formigueiro,247,288,1.165991902834008,0.00514595554977764
Bananeiras,247,256,1.0364372469635628,0.00514595554977764
Santa Terezinha de Itaipu,247,258,1.0445344129554657,0.00514595554977764
São José da Barra,247,255,1.0323886639676114,0.00514595554977764
Tenente Ananias,247,276,1.1174089068825912,0.00514595554977764
Solânea,246,259,1.0528455284552845,0.005125121721640889
Porteirão,246,307,1.2479674796747968,0.005125121721640889
Piúma,246,265,1.0772357723577235,0.005125121721640889
Marapanim,246,251,1.0203252032520325,0.005125121721640889
Monte Alegre do Sul,246,264,1.0731707317073171,0.005125121721640889
Nova União,246,262,1.065040650406504,0.005125121721640889
MARITUBA,245,263,1.073469387755102,0.005104287893504138
Lagoa Formosa,245,269,1.0979591836734695,0.005104287893504138
MOGI MIRIM,245,259,1.0571428571428572,0.005104287893504138
Águas Formosas,245,253,1.0326530612244897,0.005104287893504138
Iguatemi,245,282,1.1510204081632653,0.005104287893504138
Itacarambi,245,261,1.0653061224489795,0.005104287893504138
Carmo,245,253,1.0326530612244897,0.005104287893504138
Guaranésia,245,252,1.0285714285714285,0.005104287893504138
Perolândia,244,268,1.098360655737705,0.005083454065367385
Alto Rio Doce,244,252,1.0327868852459017,0.005083454065367385
SÃO JOAQUIM DO MONTE,244,302,1.2377049180327868,0.005083454065367385
Heliópolis,244,264,1.0819672131147542,0.005083454065367385
ABADIA DE GOIÁS,244,269,1.1024590163934427,0.005083454065367385
Tabocas do Brejo Velho,244,264,1.0819672131147542,0.005083454065367385
Pilar de Goiás,244,269,1.1024590163934427,0.005083454065367385
Nova Mamoré,243,279,1.1481481481481481,0.005062620237230635
Coronel Vivida,243,249,1.0246913580246915,0.005062620237230635
ALTINHO,243,310,1.2757201646090535,0.005062620237230635
Ubaitaba,243,262,1.0781893004115226,0.005062620237230635
Luís Antônio,243,266,1.0946502057613168,0.005062620237230635
Mato Verde,243,252,1.037037037037037,0.005062620237230635
AMPARO,242,262,1.0826446280991735,0.005041786409093882
Santa Rita do Pardo,242,274,1.1322314049586777,0.005041786409093882
Ribeirão Bonito,242,256,1.0578512396694215,0.005041786409093882
BRUMADINHO,242,285,1.177685950413223,0.005041786409093882
Calumbi,242,295,1.21900826446281,0.005041786409093882
CAPELA,242,262,1.0826446280991735,0.005041786409093882
VENTUROSA,242,312,1.2892561983471074,0.005041786409093882
Sentinela do Sul,242,279,1.1528925619834711,0.005041786409093882
Saltinho,242,258,1.0661157024793388,0.005041786409093882
Piquete,241,254,1.053941908713693,0.005020952580957131
Mari,241,256,1.062240663900415,0.005020952580957131
CAICÓ,241,258,1.070539419087137,0.005020952580957131
QUIRINÓPOLIS,241,298,1.2365145228215768,0.005020952580957131
Santa Juliana,241,250,1.037344398340249,0.005020952580957131
Lago da Pedra,241,261,1.0829875518672198,0.005020952580957131
Jequitibá,241,253,1.049792531120332,0.005020952580957131
Brasnorte,241,287,1.1908713692946058,0.005020952580957131
Soure,240,250,1.0416666666666667,0.005000118752820379
ITAPISSUMA,240,302,1.2583333333333333,0.005000118752820379
LAJEADO,240,276,1.15,0.005000118752820379
CACHOEIRAS DE MACACU,240,254,1.0583333333333333,0.005000118752820379
Castelo do Piauí,240,274,1.1416666666666666,0.005000118752820379
Ladário,240,274,1.1416666666666666,0.005000118752820379
Paranatinga,240,283,1.1791666666666667,0.005000118752820379
CAETÉS,240,316,1.3166666666666667,0.005000118752820379
São João dos Patos,239,249,1.0418410041841004,0.004979284924683628
Rio do Pires,239,260,1.0878661087866108,0.004979284924683628
Santa Luzia do Pará,239,244,1.0209205020920502,0.004979284924683628
Inhapim,239,265,1.108786610878661,0.004979284924683628
São Gonçalo do Rio Abaixo,239,264,1.104602510460251,0.004979284924683628
Rio das Flores,238,243,1.0210084033613445,0.004958451096546876
Poço das Trincheiras,238,280,1.1764705882352942,0.004958451096546876
IPUBI,238,278,1.1680672268907564,0.004958451096546876
Rio Paranaíba,238,249,1.046218487394958,0.004958451096546876
PALMAS DE MONTE ALTO,238,322,1.3529411764705883,0.004958451096546876
Cocal,238,248,1.0420168067226891,0.004958451096546876
PALMEIRAS DE GOIÁS,238,279,1.1722689075630253,0.004958451096546876
Buenópolis,238,261,1.096638655462185,0.004958451096546876
Baixio,238,279,1.1722689075630253,0.004958451096546876
Cafarnaum,238,253,1.0630252100840336,0.004958451096546876
Ibitiara,238,249,1.046218487394958,0.004958451096546876
Itanhandu,238,257,1.0798319327731092,0.004958451096546876
Jaguaruna,238,252,1.0588235294117647,0.004958451096546876
Jaguariaíva,238,258,1.084033613445378,0.004958451096546876
Santo Antônio do Tauá,238,251,1.0546218487394958,0.004958451096546876
Antas,238,255,1.0714285714285714,0.004958451096546876
ESTEIO,238,268,1.1260504201680672,0.004958451096546876
Saubara,238,248,1.0420168067226891,0.004958451096546876
LORENA,238,257,1.0798319327731092,0.004958451096546876
Igaratinga,237,249,1.0506329113924051,0.004937617268410125
CAETITÉ,237,270,1.139240506329114,0.004937617268410125
ORIXIMINÁ,237,282,1.1898734177215189,0.004937617268410125
ARAÇOIABA DA SERRA,237,250,1.0548523206751055,0.004937617268410125
Poço Fundo,237,259,1.0928270042194093,0.004937617268410125
Analândia,237,254,1.0717299578059072,0.004937617268410125
Palmares Paulista,237,255,1.0759493670886076,0.004937617268410125
Jaraguari,237,287,1.2109704641350212,0.004937617268410125
Guatapará,237,250,1.0548523206751055,0.004937617268410125
Epitaciolândia,236,259,1.097457627118644,0.004916783440273373
Canto do Buriti,236,253,1.0720338983050848,0.004916783440273373
HUMAITÁ,236,246,1.0423728813559323,0.004916783440273373
Pedrão,236,272,1.152542372881356,0.004916783440273373
Cristianópolis,236,262,1.1101694915254237,0.004916783440273373
Cambará,236,244,1.0338983050847457,0.004916783440273373
Cabaceiras do Paraguaçu,236,267,1.13135593220339,0.004916783440273373
Rochedo,236,256,1.0847457627118644,0.004916783440273373
Deodápolis,236,291,1.2330508474576272,0.004916783440273373
Buerarema,236,244,1.0338983050847457,0.004916783440273373
Parapuã,236,280,1.1864406779661016,0.004916783440273373
Mulungu do Morro,236,253,1.0720338983050848,0.004916783440273373
Taquaraçu de Minas,236,247,1.0466101694915255,0.004916783440273373
Sertão Santana,235,251,1.0680851063829788,0.004895949612136621
Baixo Guandu,235,259,1.102127659574468,0.004895949612136621
Bocaiúva do Sul,235,247,1.0510638297872341,0.004895949612136621
PASSOS,235,252,1.0723404255319149,0.004895949612136621
Capitão Enéas,235,249,1.0595744680851065,0.004895949612136621
JAÚ,235,243,1.0340425531914894,0.004895949612136621
Palminópolis,235,274,1.1659574468085105,0.004895949612136621
Sebastião Laranjeiras,235,256,1.0893617021276596,0.004895949612136621
Tarumirim,234,249,1.064102564102564,0.00487511578399987
Candiba,234,277,1.1837606837606838,0.00487511578399987
Maracanã,234,252,1.0769230769230769,0.00487511578399987
MUCURI,234,263,1.123931623931624,0.00487511578399987
Cristópolis,234,238,1.017094017094017,0.00487511578399987
APARECIDA,234,242,1.0341880341880343,0.00487511578399987
Nova Bandeirantes,234,257,1.0982905982905984,0.00487511578399987
Arroio do Padre,234,259,1.106837606837607,0.00487511578399987
RIO FORMOSO,234,288,1.2307692307692308,0.00487511578399987
ABAETETUBA,234,250,1.0683760683760684,0.00487511578399987
Alfredo Chaves,233,258,1.1072961373390557,0.004854281955863118
Campinaçu,233,258,1.1072961373390557,0.004854281955863118
Mirassol D'Oeste,233,279,1.1974248927038627,0.004854281955863118
Monteirópolis,233,297,1.2746781115879828,0.004854281955863118
OURO PRETO,233,257,1.1030042918454936,0.004854281955863118
Indianópolis,233,250,1.0729613733905579,0.004854281955863118
Paraibano,233,252,1.0815450643776825,0.004854281955863118
Borba,233,247,1.0600858369098713,0.004854281955863118
PATY DO ALFERES,233,261,1.1201716738197425,0.004854281955863118
PARANAGUÁ,233,245,1.0515021459227467,0.004854281955863118
Torrinha,233,248,1.0643776824034334,0.004854281955863118
Licínio de Almeida,232,243,1.0474137931034482,0.0048334481277263665
Bela Vista de Minas,232,239,1.0301724137931034,0.0048334481277263665
RIO LARGO,232,251,1.081896551724138,0.0048334481277263665
Passa e Fica,231,249,1.077922077922078,0.004812614299589615
Santana do Matos,231,245,1.0606060606060606,0.004812614299589615
Campos Altos,231,240,1.0389610389610389,0.004812614299589615
Nilo Peçanha,231,246,1.0649350649350648,0.004812614299589615
Astorga,231,253,1.0952380952380953,0.004812614299589615
SALTO DE PIRAPORA,231,239,1.0346320346320346,0.004812614299589615
Perdigão,231,241,1.0432900432900434,0.004812614299589615
ITAPETINGA,231,250,1.0822510822510822,0.004812614299589615
Piçarra,231,246,1.0649350649350648,0.004812614299589615
Guaporé,230,243,1.0565217391304347,0.0047917804714528636
FILADÉLFIA,230,266,1.1565217391304348,0.0047917804714528636
Itiquira,230,257,1.117391304347826,0.0047917804714528636
São Miguel da Baixa Grande,229,269,1.1746724890829694,0.004770946643316112
São João Evangelista,229,238,1.039301310043668,0.004770946643316112
Sátiro Dias,229,245,1.0698689956331877,0.004770946643316112
Valentim Gentil,229,237,1.034934497816594,0.004770946643316112
Manoel Viana,229,246,1.074235807860262,0.004770946643316112
LAGES,229,241,1.0524017467248907,0.004770946643316112
Ponto Novo,228,278,1.219298245614035,0.0047501128151793606
CHARQUEADAS,228,298,1.3070175438596492,0.0047501128151793606
CASINHAS,228,370,1.6228070175438596,0.0047501128151793606
Ibicuí,228,251,1.1008771929824561,0.0047501128151793606
CONCEIÇÃO DO COITÉ,228,266,1.1666666666666667,0.0047501128151793606
TRÊS MARIAS,228,257,1.1271929824561404,0.0047501128151793606
XIQUE-XIQUE,228,307,1.3464912280701755,0.0047501128151793606
Mimoso de Goiás,228,260,1.1403508771929824,0.0047501128151793606
CRUZ,227,245,1.079295154185022,0.004729278987042609
Nova Brasilândia D'Oeste,227,267,1.1762114537444934,0.004729278987042609
Arroio do Tigre,227,257,1.13215859030837,0.004729278987042609
Granjeiro,227,269,1.1850220264317182,0.004729278987042609
Guareí,227,237,1.0440528634361232,0.004729278987042609
CORAÇÃO DE MARIA,227,315,1.3876651982378854,0.004729278987042609
Santa Maria do Suaçuí,227,234,1.0308370044052864,0.004729278987042609
Carmo da Mata,227,235,1.0352422907488987,0.004729278987042609
Dores do Indaiá,227,239,1.052863436123348,0.004729278987042609
Santa Maria do Herval,227,261,1.1497797356828194,0.004729278987042609
Varjão,226,257,1.1371681415929205,0.0047084451589058576
Matias Cardoso,226,243,1.075221238938053,0.0047084451589058576
BELÉM DO SÃO FRANCISCO,226,272,1.2035398230088497,0.0047084451589058576
Porto de Moz,226,238,1.0530973451327434,0.0047084451589058576
Córrego do Ouro,226,265,1.1725663716814159,0.0047084451589058576
JABOTICATUBAS,226,247,1.092920353982301,0.0047084451589058576
Taipu,225,231,1.0266666666666666,0.004687611330769106
TUCUMÃ,225,242,1.0755555555555556,0.004687611330769106
PALMEIRA DOS ÍNDIOS,225,277,1.231111111111111,0.004687611330769106
Bastos,225,247,1.0977777777777777,0.004687611330769106
ACREÚNA,225,246,1.0933333333333333,0.004687611330769106
Pardinho,225,241,1.0711111111111111,0.004687611330769106
Manaquiri,225,234,1.04,0.004687611330769106
Serra do Salitre,225,237,1.0533333333333332,0.004687611330769106
Euclides da Cunha Paulista,225,247,1.0977777777777777,0.004687611330769106
Potim,225,246,1.0933333333333333,0.004687611330769106
Branquinha,225,266,1.1822222222222223,0.004687611330769106
NOVA VENEZA,224,260,1.1607142857142858,0.004666777502632354
Amaral Ferrador,224,290,1.2946428571428572,0.004666777502632354
Tupanciretã,224,239,1.0669642857142858,0.004666777502632354
CERES,224,237,1.0580357142857142,0.004666777502632354
São Paulo do Potengi,224,242,1.0803571428571428,0.004666777502632354
Uchoa,224,247,1.1026785714285714,0.004666777502632354
Antônio Cardoso,224,257,1.1473214285714286,0.004666777502632354
IRACEMA,224,246,1.0982142857142858,0.004666777502632354
Alhandra,224,236,1.0535714285714286,0.004666777502632354
São Francisco do Pará,224,240,1.0714285714285714,0.004666777502632354
PARÁ DE MINAS,224,238,1.0625,0.004666777502632354
Olho D'Água do Casado,224,298,1.3303571428571428,0.004666777502632354
BARRA,223,322,1.4439461883408071,0.004645943674495603
LAGOA DO ITAENGA,223,265,1.188340807174888,0.004645943674495603
MIGUEL PEREIRA,223,294,1.3183856502242153,0.004645943674495603
Nazareno,223,233,1.0448430493273542,0.004645943674495603
Resende Costa,223,233,1.0448430493273542,0.004645943674495603
Planura,223,243,1.0896860986547086,0.004645943674495603
Guarani de Goiás,223,259,1.1614349775784754,0.004645943674495603
Pintópolis,222,237,1.0675675675675675,0.004625109846358851
Iaras,222,235,1.0585585585585586,0.004625109846358851
Santo Amaro da Imperatriz,222,254,1.1441441441441442,0.004625109846358851
Severínia,222,237,1.0675675675675675,0.004625109846358851
